period,timestamp,available_chillers,available_cooling_capacity_kw,required_cooling_capacity_kw,capacity_margin_kw,service_available,redundancy_state
baseline,2026-01-28 15:45:00,3,1200,756.2,443.79999999999995,True,N+1
baseline,2026-01-28 16:00:00,3,1200,779.86,420.14,True,N+1
baseline,2026-01-28 16:15:00,3,1200,757.85,442.15,True,N+1
baseline,2026-01-28 16:30:00,3,1200,749.48,450.52,True,N+1
baseline,2026-01-28 16:45:00,3,1200,780.24,419.76,True,N+1
baseline,2026-01-28 17:00:00,3,1200,810.57,389.42999999999995,True,N+1
baseline,2026-01-28 17:15:00,3,1200,766.4,433.6,True,N+1
baseline,2026-01-28 17:30:00,3,1200,711.64,488.36,True,N+1
baseline,2026-01-28 17:45:00,3,1200,777.5,422.5,True,N+1
baseline,2026-01-28 18:00:00,3,1200,680.51,519.49,True,N+1
baseline,2026-01-28 18:15:00,3,1200,714.63,485.37,True,N+1
baseline,2026-01-28 18:30:00,3,1200,749.31,450.69000000000005,True,N+1
baseline,2026-01-28 18:45:00,3,1200,730.64,469.36,True,N+1
baseline,2026-01-28 19:00:00,3,1200,697.69,502.30999999999995,True,N+1
baseline,2026-01-28 19:15:00,3,1200,745.16,454.84000000000003,True,N+1
baseline,2026-01-28 19:30:00,3,1200,714.94,485.05999999999995,True,N+1
baseline,2026-01-28 19:45:00,3,1200,747.18,452.82000000000005,True,N+1
baseline,2026-01-28 20:00:00,3,1200,766.53,433.47,True,N+1
baseline,2026-01-28 20:15:00,3,1200,698.46,501.53999999999996,True,N+1
baseline,2026-01-28 20:30:00,3,1200,725.63,474.37,True,N+1
baseline,2026-01-28 20:45:00,3,1200,735.81,464.19000000000005,True,N+1
baseline,2026-01-28 21:00:00,3,1200,759.49,440.51,True,N+1
baseline,2026-01-28 21:15:00,3,1200,709.03,490.97,True,N+1
baseline,2026-01-28 21:30:00,3,1200,684.77,515.23,True,N+1
baseline,2026-01-28 21:45:00,3,1200,691.68,508.32000000000005,True,N+1
baseline,2026-01-28 22:00:00,3,1200,666.23,533.77,True,N+1
baseline,2026-01-28 22:15:00,3,1200,673.37,526.63,True,N+1
baseline,2026-01-28 22:30:00,3,1200,686.75,513.25,True,N+1
baseline,2026-01-28 22:45:00,3,1200,718.8,481.20000000000005,True,N+1
baseline,2026-01-28 23:00:00,3,1200,688.48,511.52,True,N+1
baseline,2026-01-28 23:15:00,3,1200,643.77,556.23,True,N+1
baseline,2026-01-28 23:30:00,3,1200,708.26,491.74,True,N+1
baseline,2026-01-28 23:45:00,3,1200,682.19,517.81,True,N+1
baseline,2026-01-29 00:00:00,3,1200,654.45,545.55,True,N+1
baseline,2026-01-29 00:15:00,3,1200,655.63,544.37,True,N+1
baseline,2026-01-29 00:30:00,3,1200,649.54,550.46,True,N+1
baseline,2026-01-29 00:45:00,3,1200,643.69,556.31,True,N+1
baseline,2026-01-29 01:00:00,3,1200,696.41,503.59000000000003,True,N+1
baseline,2026-01-29 01:15:00,3,1200,704.21,495.78999999999996,True,N+1
baseline,2026-01-29 01:30:00,3,1200,657.1,542.9,True,N+1
baseline,2026-01-29 01:45:00,3,1200,624.32,575.68,True,N+1
baseline,2026-01-29 02:00:00,3,1200,680.76,519.24,True,N+1
baseline,2026-01-29 02:15:00,3,1200,652.13,547.87,True,N+1
baseline,2026-01-29 02:30:00,3,1200,683.1,516.9,True,N+1
baseline,2026-01-29 02:45:00,3,1200,657.76,542.24,True,N+1
baseline,2026-01-29 03:00:00,3,1200,649.88,550.12,True,N+1
baseline,2026-01-29 03:15:00,3,1200,682.3,517.7,True,N+1
baseline,2026-01-29 03:30:00,3,1200,702.8,497.20000000000005,True,N+1
baseline,2026-01-29 03:45:00,3,1200,693.78,506.22,True,N+1
baseline,2026-01-29 04:00:00,3,1200,683.38,516.62,True,N+1
baseline,2026-01-29 04:15:00,3,1200,662.09,537.91,True,N+1
baseline,2026-01-29 04:30:00,3,1200,734.66,465.34000000000003,True,N+1
baseline,2026-01-29 04:45:00,3,1200,632.24,567.76,True,N+1
baseline,2026-01-29 05:00:00,3,1200,681.54,518.46,True,N+1
baseline,2026-01-29 05:15:00,3,1200,684.56,515.44,True,N+1
baseline,2026-01-29 05:30:00,3,1200,682.49,517.51,True,N+1
baseline,2026-01-29 05:45:00,3,1200,707.53,492.47,True,N+1
baseline,2026-01-29 06:00:00,3,1200,687.34,512.66,True,N+1
baseline,2026-01-29 06:15:00,3,1200,693.86,506.14,True,N+1
baseline,2026-01-29 06:30:00,3,1200,688.23,511.77,True,N+1
baseline,2026-01-29 06:45:00,3,1200,707.89,492.11,True,N+1
baseline,2026-01-29 07:00:00,3,1200,698.37,501.63,True,N+1
baseline,2026-01-29 07:15:00,3,1200,761.23,438.77,True,N+1
baseline,2026-01-29 07:30:00,3,1200,721.84,478.15999999999997,True,N+1
baseline,2026-01-29 07:45:00,3,1200,739.59,460.40999999999997,True,N+1
baseline,2026-01-29 08:00:00,3,1200,734.66,465.34000000000003,True,N+1
baseline,2026-01-29 08:15:00,3,1200,740.83,459.16999999999996,True,N+1
baseline,2026-01-29 08:30:00,3,1200,733.84,466.15999999999997,True,N+1
baseline,2026-01-29 08:45:00,3,1200,717.37,482.63,True,N+1
baseline,2026-01-29 09:00:00,3,1200,750.03,449.97,True,N+1
baseline,2026-01-29 09:15:00,3,1200,773.79,426.21000000000004,True,N+1
baseline,2026-01-29 09:30:00,3,1200,758.15,441.85,True,N+1
baseline,2026-01-29 09:45:00,3,1200,743.03,456.97,True,N+1
baseline,2026-01-29 10:00:00,3,1200,771.91,428.09000000000003,True,N+1
baseline,2026-01-29 10:15:00,3,1200,748.36,451.64,True,N+1
baseline,2026-01-29 10:30:00,3,1200,783.52,416.48,True,N+1
baseline,2026-01-29 10:45:00,3,1200,750.43,449.57000000000005,True,N+1
baseline,2026-01-29 11:00:00,3,1200,777.69,422.30999999999995,True,N+1
baseline,2026-01-29 11:15:00,3,1200,728.79,471.21000000000004,True,N+1
baseline,2026-01-29 11:30:00,3,1200,771.56,428.44000000000005,True,N+1
baseline,2026-01-29 11:45:00,3,1200,787.78,412.22,True,N+1
baseline,2026-01-29 12:00:00,3,1200,761.26,438.74,True,N+1
baseline,2026-01-29 12:15:00,3,1200,738.2,461.79999999999995,True,N+1
baseline,2026-01-29 12:30:00,3,1200,767.8,432.20000000000005,True,N+1
baseline,2026-01-29 12:45:00,3,1200,801.75,398.25,True,N+1
baseline,2026-01-29 13:00:00,3,1200,769.49,430.51,True,N+1
baseline,2026-01-29 13:15:00,3,1200,781.69,418.30999999999995,True,N+1
baseline,2026-01-29 13:30:00,3,1200,787.94,412.05999999999995,True,N+1
baseline,2026-01-29 13:45:00,3,1200,768.48,431.52,True,N+1
baseline,2026-01-29 14:00:00,3,1200,765.41,434.59000000000003,True,N+1
baseline,2026-01-29 14:15:00,3,1200,751.99,448.01,True,N+1
baseline,2026-01-29 14:30:00,3,1200,762.07,437.92999999999995,True,N+1
baseline,2026-01-29 14:45:00,3,1200,779.33,420.66999999999996,True,N+1
baseline,2026-01-29 15:00:00,3,1200,744.08,455.91999999999996,True,N+1
baseline,2026-01-29 15:15:00,3,1200,786.01,413.99,True,N+1
baseline,2026-01-29 15:30:00,3,1200,760.23,439.77,True,N+1
baseline,2026-01-29 15:45:00,3,1200,792.45,407.54999999999995,True,N+1
baseline,2026-01-29 16:00:00,3,1200,778.95,421.04999999999995,True,N+1
baseline,2026-01-29 16:15:00,3,1200,758.7,441.29999999999995,True,N+1
baseline,2026-01-29 16:30:00,3,1200,748.02,451.98,True,N+1
baseline,2026-01-29 16:45:00,3,1200,763.79,436.21000000000004,True,N+1
baseline,2026-01-29 17:00:00,3,1200,757.14,442.86,True,N+1
baseline,2026-01-29 17:15:00,3,1200,734.44,465.55999999999995,True,N+1
baseline,2026-01-29 17:30:00,3,1200,760.65,439.35,True,N+1
baseline,2026-01-29 17:45:00,3,1200,731.15,468.85,True,N+1
baseline,2026-01-29 18:00:00,3,1200,769.95,430.04999999999995,True,N+1
baseline,2026-01-29 18:15:00,3,1200,771.29,428.71000000000004,True,N+1
baseline,2026-01-29 18:30:00,3,1200,741.4,458.6,True,N+1
baseline,2026-01-29 18:45:00,3,1200,746.61,453.39,True,N+1
baseline,2026-01-29 19:00:00,3,1200,784.39,415.61,True,N+1
baseline,2026-01-29 19:15:00,3,1200,736.19,463.80999999999995,True,N+1
baseline,2026-01-29 19:30:00,3,1200,724.48,475.52,True,N+1
baseline,2026-01-29 19:45:00,3,1200,750.91,449.09000000000003,True,N+1
baseline,2026-01-29 20:00:00,3,1200,708.38,491.62,True,N+1
baseline,2026-01-29 20:15:00,3,1200,750.04,449.96000000000004,True,N+1
baseline,2026-01-29 20:30:00,3,1200,766.38,433.62,True,N+1
baseline,2026-01-29 20:45:00,3,1200,736.26,463.74,True,N+1
baseline,2026-01-29 21:00:00,3,1200,715.46,484.53999999999996,True,N+1
baseline,2026-01-29 21:15:00,3,1200,677.73,522.27,True,N+1
baseline,2026-01-29 21:30:00,3,1200,746.12,453.88,True,N+1
baseline,2026-01-29 21:45:00,3,1200,692.16,507.84000000000003,True,N+1
baseline,2026-01-29 22:00:00,3,1200,683.39,516.61,True,N+1
baseline,2026-01-29 22:15:00,3,1200,691.47,508.53,True,N+1
baseline,2026-01-29 22:30:00,3,1200,719.57,480.42999999999995,True,N+1
baseline,2026-01-29 22:45:00,3,1200,705.95,494.04999999999995,True,N+1
baseline,2026-01-29 23:00:00,3,1200,681.4,518.6,True,N+1
baseline,2026-01-29 23:15:00,3,1200,710.2,489.79999999999995,True,N+1
baseline,2026-01-29 23:30:00,3,1200,716.09,483.90999999999997,True,N+1
baseline,2026-01-29 23:45:00,3,1200,694.04,505.96000000000004,True,N+1
baseline,2026-01-30 00:00:00,3,1200,679.27,520.73,True,N+1
baseline,2026-01-30 00:15:00,3,1200,632.27,567.73,True,N+1
baseline,2026-01-30 00:30:00,3,1200,685.27,514.73,True,N+1
baseline,2026-01-30 00:45:00,3,1200,696.9,503.1,True,N+1
baseline,2026-01-30 01:00:00,3,1200,679.31,520.69,True,N+1
baseline,2026-01-30 01:15:00,3,1200,663.17,536.83,True,N+1
baseline,2026-01-30 01:30:00,3,1200,651.74,548.26,True,N+1
baseline,2026-01-30 01:45:00,3,1200,698.01,501.99,True,N+1
baseline,2026-01-30 02:00:00,3,1200,670.24,529.76,True,N+1
baseline,2026-01-30 02:15:00,3,1200,688.49,511.51,True,N+1
baseline,2026-01-30 02:30:00,3,1200,680.65,519.35,True,N+1
baseline,2026-01-30 02:45:00,3,1200,669.37,530.63,True,N+1
baseline,2026-01-30 03:00:00,3,1200,669.98,530.02,True,N+1
baseline,2026-01-30 03:15:00,3,1200,645.98,554.02,True,N+1
baseline,2026-01-30 03:30:00,3,1200,702.75,497.25,True,N+1
baseline,2026-01-30 03:45:00,3,1200,696.83,503.16999999999996,True,N+1
baseline,2026-01-30 04:00:00,3,1200,640.1,559.9,True,N+1
baseline,2026-01-30 04:15:00,3,1200,682.21,517.79,True,N+1
baseline,2026-01-30 04:30:00,3,1200,690.18,509.82000000000005,True,N+1
baseline,2026-01-30 04:45:00,3,1200,643.32,556.68,True,N+1
baseline,2026-01-30 05:00:00,3,1200,694.97,505.03,True,N+1
baseline,2026-01-30 05:15:00,3,1200,695.58,504.41999999999996,True,N+1
baseline,2026-01-30 05:30:00,3,1200,683.81,516.19,True,N+1
baseline,2026-01-30 05:45:00,3,1200,639.55,560.45,True,N+1
baseline,2026-01-30 06:00:00,3,1200,705.55,494.45000000000005,True,N+1
baseline,2026-01-30 06:15:00,3,1200,707.04,492.96000000000004,True,N+1
baseline,2026-01-30 06:30:00,3,1200,735.19,464.80999999999995,True,N+1
baseline,2026-01-30 06:45:00,3,1200,713.6,486.4,True,N+1
baseline,2026-01-30 07:00:00,3,1200,716.38,483.62,True,N+1
baseline,2026-01-30 07:15:00,3,1200,724.04,475.96000000000004,True,N+1
baseline,2026-01-30 07:30:00,3,1200,724.96,475.03999999999996,True,N+1
baseline,2026-01-30 07:45:00,3,1200,717.06,482.94000000000005,True,N+1
baseline,2026-01-30 08:00:00,3,1200,680.12,519.88,True,N+1
baseline,2026-01-30 08:15:00,3,1200,730.76,469.24,True,N+1
baseline,2026-01-30 08:30:00,3,1200,745.59,454.40999999999997,True,N+1
baseline,2026-01-30 08:45:00,3,1200,733.31,466.69000000000005,True,N+1
baseline,2026-01-30 09:00:00,3,1200,751.02,448.98,True,N+1
baseline,2026-01-30 09:15:00,3,1200,709.69,490.30999999999995,True,N+1
baseline,2026-01-30 09:30:00,3,1200,709.12,490.88,True,N+1
baseline,2026-01-30 09:45:00,3,1200,800.33,399.66999999999996,True,N+1
baseline,2026-01-30 10:00:00,3,1200,725.43,474.57000000000005,True,N+1
baseline,2026-01-30 10:15:00,3,1200,773.29,426.71000000000004,True,N+1
baseline,2026-01-30 10:30:00,3,1200,785.52,414.48,True,N+1
baseline,2026-01-30 10:45:00,3,1200,767.37,432.63,True,N+1
baseline,2026-01-30 11:00:00,3,1200,740.68,459.32000000000005,True,N+1
baseline,2026-01-30 11:15:00,3,1200,748.65,451.35,True,N+1
baseline,2026-01-30 11:30:00,3,1200,783.16,416.84000000000003,True,N+1
baseline,2026-01-30 11:45:00,3,1200,790.09,409.90999999999997,True,N+1
baseline,2026-01-30 12:00:00,3,1200,760.71,439.28999999999996,True,N+1
baseline,2026-01-30 12:15:00,3,1200,769.01,430.99,True,N+1
baseline,2026-01-30 12:30:00,3,1200,762.13,437.87,True,N+1
baseline,2026-01-30 12:45:00,3,1200,782.83,417.16999999999996,True,N+1
baseline,2026-01-30 13:00:00,3,1200,752.45,447.54999999999995,True,N+1
baseline,2026-01-30 13:15:00,3,1200,796.96,403.03999999999996,True,N+1
baseline,2026-01-30 13:30:00,3,1200,738.15,461.85,True,N+1
baseline,2026-01-30 13:45:00,3,1200,789.1,410.9,True,N+1
baseline,2026-01-30 14:00:00,3,1200,777.81,422.19000000000005,True,N+1
baseline,2026-01-30 14:15:00,3,1200,823.05,376.95000000000005,True,N+1
baseline,2026-01-30 14:30:00,3,1200,760.83,439.16999999999996,True,N+1
baseline,2026-01-30 14:45:00,3,1200,754.69,445.30999999999995,True,N+1
baseline,2026-01-30 15:00:00,3,1200,814.22,385.78,True,N+1
baseline,2026-01-30 15:15:00,3,1200,779.99,420.01,True,N+1
baseline,2026-01-30 15:30:00,3,1200,781.19,418.80999999999995,True,N+1
baseline,2026-01-30 15:45:00,3,1200,769.07,430.92999999999995,True,N+1
baseline,2026-01-30 16:00:00,3,1200,772.04,427.96000000000004,True,N+1
baseline,2026-01-30 16:15:00,3,1200,799.61,400.39,True,N+1
baseline,2026-01-30 16:30:00,3,1200,748.62,451.38,True,N+1
baseline,2026-01-30 16:45:00,3,1200,736.5,463.5,True,N+1
baseline,2026-01-30 17:00:00,3,1200,804.81,395.19000000000005,True,N+1
baseline,2026-01-30 17:15:00,3,1200,758.75,441.25,True,N+1
baseline,2026-01-30 17:30:00,3,1200,764.82,435.17999999999995,True,N+1
baseline,2026-01-30 17:45:00,3,1200,764.42,435.58000000000004,True,N+1
baseline,2026-01-30 18:00:00,3,1200,755.96,444.03999999999996,True,N+1
baseline,2026-01-30 18:15:00,3,1200,755.8,444.20000000000005,True,N+1
baseline,2026-01-30 18:30:00,3,1200,765.15,434.85,True,N+1
baseline,2026-01-30 18:45:00,3,1200,709.17,490.83000000000004,True,N+1
baseline,2026-01-30 19:00:00,3,1200,703.54,496.46000000000004,True,N+1
baseline,2026-01-30 19:15:00,3,1200,740.69,459.30999999999995,True,N+1
baseline,2026-01-30 19:30:00,3,1200,739.45,460.54999999999995,True,N+1
baseline,2026-01-30 19:45:00,3,1200,716.91,483.09000000000003,True,N+1
baseline,2026-01-30 20:00:00,3,1200,744.38,455.62,True,N+1
baseline,2026-01-30 20:15:00,3,1200,772.11,427.89,True,N+1
baseline,2026-01-30 20:30:00,3,1200,707.01,492.99,True,N+1
baseline,2026-01-30 20:45:00,3,1200,691.11,508.89,True,N+1
baseline,2026-01-30 21:00:00,3,1200,702.94,497.05999999999995,True,N+1
baseline,2026-01-30 21:15:00,3,1200,709.23,490.77,True,N+1
baseline,2026-01-30 21:30:00,3,1200,721.09,478.90999999999997,True,N+1
baseline,2026-01-30 21:45:00,3,1200,695.98,504.02,True,N+1
baseline,2026-01-30 22:00:00,3,1200,680.52,519.48,True,N+1
baseline,2026-01-30 22:15:00,3,1200,702.81,497.19000000000005,True,N+1
baseline,2026-01-30 22:30:00,3,1200,679.22,520.78,True,N+1
baseline,2026-01-30 22:45:00,3,1200,676.89,523.11,True,N+1
baseline,2026-01-30 23:00:00,3,1200,667.93,532.07,True,N+1
baseline,2026-01-30 23:15:00,3,1200,671.04,528.96,True,N+1
baseline,2026-01-30 23:30:00,3,1200,668.1,531.9,True,N+1
baseline,2026-01-30 23:45:00,3,1200,642.91,557.09,True,N+1
baseline,2026-01-31 00:00:00,3,1200,669.07,530.93,True,N+1
baseline,2026-01-31 00:15:00,3,1200,662.32,537.68,True,N+1
baseline,2026-01-31 00:30:00,3,1200,673.13,526.87,True,N+1
baseline,2026-01-31 00:45:00,3,1200,678.45,521.55,True,N+1
baseline,2026-01-31 01:00:00,3,1200,688.4,511.6,True,N+1
baseline,2026-01-31 01:15:00,3,1200,692.55,507.45000000000005,True,N+1
baseline,2026-01-31 01:30:00,3,1200,649.68,550.32,True,N+1
baseline,2026-01-31 01:45:00,3,1200,666.2,533.8,True,N+1
baseline,2026-01-31 02:00:00,3,1200,663.5,536.5,True,N+1
baseline,2026-01-31 02:15:00,3,1200,688.92,511.08000000000004,True,N+1
baseline,2026-01-31 02:30:00,3,1200,664.21,535.79,True,N+1
baseline,2026-01-31 02:45:00,3,1200,654.62,545.38,True,N+1
baseline,2026-01-31 03:00:00,3,1200,688.55,511.45000000000005,True,N+1
baseline,2026-01-31 03:15:00,3,1200,674.2,525.8,True,N+1
baseline,2026-01-31 03:30:00,3,1200,696.0,504.0,True,N+1
baseline,2026-01-31 03:45:00,3,1200,677.77,522.23,True,N+1
baseline,2026-01-31 04:00:00,3,1200,673.18,526.82,True,N+1
baseline,2026-01-31 04:15:00,3,1200,685.19,514.81,True,N+1
baseline,2026-01-31 04:30:00,3,1200,676.88,523.12,True,N+1
baseline,2026-01-31 04:45:00,3,1200,651.6,548.4,True,N+1
baseline,2026-01-31 05:00:00,3,1200,715.28,484.72,True,N+1
baseline,2026-01-31 05:15:00,3,1200,664.81,535.19,True,N+1
baseline,2026-01-31 05:30:00,3,1200,714.78,485.22,True,N+1
baseline,2026-01-31 05:45:00,3,1200,726.83,473.16999999999996,True,N+1
baseline,2026-01-31 06:00:00,3,1200,678.62,521.38,True,N+1
baseline,2026-01-31 06:15:00,3,1200,712.09,487.90999999999997,True,N+1
baseline,2026-01-31 06:30:00,3,1200,667.47,532.53,True,N+1
baseline,2026-01-31 06:45:00,3,1200,739.66,460.34000000000003,True,N+1
baseline,2026-01-31 07:00:00,3,1200,692.95,507.04999999999995,True,N+1
baseline,2026-01-31 07:15:00,3,1200,690.98,509.02,True,N+1
baseline,2026-01-31 07:30:00,3,1200,728.18,471.82000000000005,True,N+1
baseline,2026-01-31 07:45:00,3,1200,708.99,491.01,True,N+1
baseline,2026-01-31 08:00:00,3,1200,772.22,427.78,True,N+1
baseline,2026-01-31 08:15:00,3,1200,717.72,482.28,True,N+1
baseline,2026-01-31 08:30:00,3,1200,719.76,480.24,True,N+1
baseline,2026-01-31 08:45:00,3,1200,715.9,484.1,True,N+1
baseline,2026-01-31 09:00:00,3,1200,731.75,468.25,True,N+1
baseline,2026-01-31 09:15:00,3,1200,767.31,432.69000000000005,True,N+1
baseline,2026-01-31 09:30:00,3,1200,774.02,425.98,True,N+1
baseline,2026-01-31 09:45:00,3,1200,725.92,474.08000000000004,True,N+1
baseline,2026-01-31 10:00:00,3,1200,767.42,432.58000000000004,True,N+1
baseline,2026-01-31 10:15:00,3,1200,765.39,434.61,True,N+1
baseline,2026-01-31 10:30:00,3,1200,782.49,417.51,True,N+1
baseline,2026-01-31 10:45:00,3,1200,788.79,411.21000000000004,True,N+1
baseline,2026-01-31 11:00:00,3,1200,773.0,427.0,True,N+1
baseline,2026-01-31 11:15:00,3,1200,798.84,401.15999999999997,True,N+1
baseline,2026-01-31 11:30:00,3,1200,758.56,441.44000000000005,True,N+1
baseline,2026-01-31 11:45:00,3,1200,813.67,386.33000000000004,True,N+1
baseline,2026-01-31 12:00:00,3,1200,793.25,406.75,True,N+1
baseline,2026-01-31 12:15:00,3,1200,787.64,412.36,True,N+1
baseline,2026-01-31 12:30:00,3,1200,749.7,450.29999999999995,True,N+1
baseline,2026-01-31 12:45:00,3,1200,764.88,435.12,True,N+1
baseline,2026-01-31 13:00:00,3,1200,787.83,412.16999999999996,True,N+1
baseline,2026-01-31 13:15:00,3,1200,784.52,415.48,True,N+1
baseline,2026-01-31 13:30:00,3,1200,798.7,401.29999999999995,True,N+1
baseline,2026-01-31 13:45:00,3,1200,778.18,421.82000000000005,True,N+1
baseline,2026-01-31 14:00:00,3,1200,804.96,395.03999999999996,True,N+1
baseline,2026-01-31 14:15:00,3,1200,757.51,442.49,True,N+1
baseline,2026-01-31 14:30:00,3,1200,750.16,449.84000000000003,True,N+1
baseline,2026-01-31 14:45:00,3,1200,755.18,444.82000000000005,True,N+1
baseline,2026-01-31 15:00:00,3,1200,750.52,449.48,True,N+1
baseline,2026-01-31 15:15:00,3,1200,751.75,448.25,True,N+1
baseline,2026-01-31 15:30:00,3,1200,796.82,403.17999999999995,True,N+1
baseline,2026-01-31 15:45:00,3,1200,783.16,416.84000000000003,True,N+1
baseline,2026-01-31 16:00:00,3,1200,789.43,410.57000000000005,True,N+1
baseline,2026-01-31 16:15:00,3,1200,745.81,454.19000000000005,True,N+1
baseline,2026-01-31 16:30:00,3,1200,788.48,411.52,True,N+1
baseline,2026-01-31 16:45:00,3,1200,752.76,447.24,True,N+1
baseline,2026-01-31 17:00:00,3,1200,756.82,443.17999999999995,True,N+1
baseline,2026-01-31 17:15:00,3,1200,786.44,413.55999999999995,True,N+1
baseline,2026-01-31 17:30:00,3,1200,754.13,445.87,True,N+1
baseline,2026-01-31 17:45:00,3,1200,746.94,453.05999999999995,True,N+1
baseline,2026-01-31 18:00:00,3,1200,745.71,454.28999999999996,True,N+1
baseline,2026-01-31 18:15:00,3,1200,765.64,434.36,True,N+1
baseline,2026-01-31 18:30:00,3,1200,739.61,460.39,True,N+1
baseline,2026-01-31 18:45:00,3,1200,715.57,484.42999999999995,True,N+1
baseline,2026-01-31 19:00:00,3,1200,757.82,442.17999999999995,True,N+1
baseline,2026-01-31 19:15:00,3,1200,700.38,499.62,True,N+1
baseline,2026-01-31 19:30:00,3,1200,755.39,444.61,True,N+1
baseline,2026-01-31 19:45:00,3,1200,740.57,459.42999999999995,True,N+1
baseline,2026-01-31 20:00:00,3,1200,725.5,474.5,True,N+1
baseline,2026-01-31 20:15:00,3,1200,714.21,485.78999999999996,True,N+1
baseline,2026-01-31 20:30:00,3,1200,713.14,486.86,True,N+1
baseline,2026-01-31 20:45:00,3,1200,656.15,543.85,True,N+1
baseline,2026-01-31 21:00:00,3,1200,720.34,479.65999999999997,True,N+1
baseline,2026-01-31 21:15:00,3,1200,725.34,474.65999999999997,True,N+1
baseline,2026-01-31 21:30:00,3,1200,710.67,489.33000000000004,True,N+1
baseline,2026-01-31 21:45:00,3,1200,662.36,537.64,True,N+1
baseline,2026-01-31 22:00:00,3,1200,725.58,474.41999999999996,True,N+1
baseline,2026-01-31 22:15:00,3,1200,714.52,485.48,True,N+1
baseline,2026-01-31 22:30:00,3,1200,700.37,499.63,True,N+1
baseline,2026-01-31 22:45:00,3,1200,675.02,524.98,True,N+1
baseline,2026-01-31 23:00:00,3,1200,695.07,504.92999999999995,True,N+1
baseline,2026-01-31 23:15:00,3,1200,701.4,498.6,True,N+1
baseline,2026-01-31 23:30:00,3,1200,632.69,567.31,True,N+1
baseline,2026-01-31 23:45:00,3,1200,698.33,501.66999999999996,True,N+1
baseline,2026-02-01 00:00:00,3,1200,693.54,506.46000000000004,True,N+1
baseline,2026-02-01 00:15:00,3,1200,713.04,486.96000000000004,True,N+1
baseline,2026-02-01 00:30:00,3,1200,628.96,571.04,True,N+1
baseline,2026-02-01 00:45:00,3,1200,688.2,511.79999999999995,True,N+1
baseline,2026-02-01 01:00:00,3,1200,699.04,500.96000000000004,True,N+1
baseline,2026-02-01 01:15:00,3,1200,678.91,521.09,True,N+1
baseline,2026-02-01 01:30:00,3,1200,673.08,526.92,True,N+1
baseline,2026-02-01 01:45:00,3,1200,689.67,510.33000000000004,True,N+1
baseline,2026-02-01 02:00:00,3,1200,724.67,475.33000000000004,True,N+1
baseline,2026-02-01 02:15:00,3,1200,679.5,520.5,True,N+1
baseline,2026-02-01 02:30:00,3,1200,665.47,534.53,True,N+1
baseline,2026-02-01 02:45:00,3,1200,684.1,515.9,True,N+1
baseline,2026-02-01 03:00:00,3,1200,654.2,545.8,True,N+1
baseline,2026-02-01 03:15:00,3,1200,655.25,544.75,True,N+1
baseline,2026-02-01 03:30:00,3,1200,733.42,466.58000000000004,True,N+1
baseline,2026-02-01 03:45:00,3,1200,647.08,552.92,True,N+1
baseline,2026-02-01 04:00:00,3,1200,668.84,531.16,True,N+1
